Initial_Value_Problem.unique_on_closed.solution	KEPT	Ordinary_Differential_Equations.Initial_Value_Problem
Hoeffding.iid_interval_bounded_random_variables	KEPT	HOL-Probability.Hoeffding
Hermite_Lindemann.linearly_independent_over_int	KEPT	Hermite_Lindemann.Hermite_Lindemann
Groups.linordered_cancel_ab_semigroup_add_class	class_pred	HOL.Groups
Groups.class.linordered_cancel_ab_semigroup_add	class_infix	HOL.Groups
Group_Closure.ab_group_add_class.group_closurep	KEPT	HOL-Computational_Algebra.Group_Closure
Geo_Real2.real2.neu.tarski_s_parallel_postulate	KEPT	MathBench_ProverBase.Geo_Real2
Geo_Real2.real2.neu.midpoint_converse_postulate	KEPT	MathBench_ProverBase.Geo_Real2
Geo_Real2.real2.neu.euclid_s_parallel_postulate	KEPT	MathBench_ProverBase.Geo_Real2
Gauss_Jordan_IArrays.vector_all_zero_from_index	KEPT	Gauss_Jordan.Gauss_Jordan_IArrays
Gauss_Jordan_IArrays.Gauss_Jordan_upt_k_iarrays	KEPT	Gauss_Jordan.Gauss_Jordan_IArrays
Gauss_Jordan_IArrays.Gauss_Jordan_in_ij_iarrays	KEPT	Gauss_Jordan.Gauss_Jordan_IArrays
Gauss_Jordan_Elimination.gauss_jordan_main_sumC	KEPT	Jordan_Normal_Form.Gauss_Jordan_Elimination
Fraction_Field.typerep_fract_inst.typerep_fract	inst_infix	HOL-Computational_Algebra.Fraction_Field
Fraction_Field.inverse_fract_inst.inverse_fract	inst_infix	HOL-Computational_Algebra.Fraction_Field
Finite_Cartesian_Product.zero_vec_inst.zero_vec	inst_infix	HOL-Analysis.Finite_Cartesian_Product
Finite_Cartesian_Product.plus_vec_inst.plus_vec	inst_infix	HOL-Analysis.Finite_Cartesian_Product
Finite_Cartesian_Product.open_vec_inst.open_vec	inst_infix	HOL-Analysis.Finite_Cartesian_Product
Finite_Cartesian_Product.norm_vec_inst.norm_vec	inst_infix	HOL-Analysis.Finite_Cartesian_Product
Finite_Cartesian_Product.dist_vec_inst.dist_vec	inst_infix	HOL-Analysis.Finite_Cartesian_Product
Factorial_Ring.factorial_semiring.prime_factors	class_variant	HOL-Computational_Algebra.Factorial_Ring
Factorial_Ring.factorial_semiring.lcm_factorial	class_variant	HOL-Computational_Algebra.Factorial_Ring
Factorial_Ring.factorial_semiring.gcd_factorial	class_variant	HOL-Computational_Algebra.Factorial_Ring
Factorial_Ring.factorial_semiring.Lcm_factorial	class_variant	HOL-Computational_Algebra.Factorial_Ring
Factorial_Ring.factorial_semiring.Gcd_factorial	class_variant	HOL-Computational_Algebra.Factorial_Ring
Factorial_Ring.comm_semiring_1_class.prime_elem	KEPT	HOL-Computational_Algebra.Factorial_Ring
Extraction.typerep_sumbool_inst.typerep_sumbool	inst_infix	HOL.Extraction
Extraction.term_of_sumbool_inst.term_of_sumbool	inst_infix	HOL.Extraction
Extraction.pre_sumbool.sumbool.pred_pre_sumbool	concealed	HOL.Extraction
Extended_Nat.narrowing_enat_inst.narrowing_enat	inst_infix	HOL-Library.Extended_Nat
Extended.typerep_extended_inst.typerep_extended	inst_infix	HOL-Library.Extended
Extended.term_of_extended_inst.term_of_extended	inst_infix	HOL-Library.Extended
Extended.pre_extended.extended.wit_pre_extended	concealed	HOL-Library.Extended
Extended.pre_extended.extended.rel_pre_extended	concealed	HOL-Library.Extended
Extended.pre_extended.extended.map_pre_extended	concealed	HOL-Library.Extended
Euclidean_Space.real_inner_prod_inst.inner_prod	inst_infix	HOL-Analysis.Euclidean_Space
Euclidean_Rings.unique_euclidean_semiring_class	class_pred	HOL.Euclidean_Rings
Euclidean_Rings.euclidean_semiring_cancel_class	class_pred	HOL.Euclidean_Rings
Euclidean_Rings.class.unique_euclidean_semiring	class_infix	HOL.Euclidean_Rings
Euclidean_Rings.class.euclidean_semiring_cancel	class_infix	HOL.Euclidean_Rings
Euclidean_Rings.class.euclidean_semiring_axioms	class_infix	HOL.Euclidean_Rings
Enum.narrowing_finite_5_inst.narrowing_finite_5	inst_infix	HOL.Enum
Enum.narrowing_finite_4_inst.narrowing_finite_4	inst_infix	HOL.Enum
Enum.narrowing_finite_3_inst.narrowing_finite_3	inst_infix	HOL.Enum
Enum.narrowing_finite_2_inst.narrowing_finite_2	inst_infix	HOL.Enum
Enum.narrowing_finite_1_inst.narrowing_finite_1	inst_infix	HOL.Enum
Dual_Ordered_Lattice.ord_dual_inst.less_eq_dual	inst_infix	HOL-Library.Dual_Ordered_Lattice
Dual_Ordered_Lattice.minus_dual_inst.minus_dual	inst_infix	HOL-Library.Dual_Ordered_Lattice
Dual_Ordered_Lattice.equal_dual_inst.equal_dual	inst_infix	HOL-Library.Dual_Ordered_Lattice
Distribution_Functions.real_distribution_axioms	KEPT	HOL-Probability.Distribution_Functions
Dirichlet_Product.multiplicative_dirichlet_prod	KEPT	Dirichlet_Series.Dirichlet_Product
Determinants_IArrays.Gauss_Jordan_det_P_iarrays	KEPT	Gauss_Jordan.Determinants_IArrays
Dense_Linear_Order.constr_dense_linorder_axioms	infra_theory	HOL-Decision_Procs.Dense_Linear_Order
Conditionally_Complete_Lattices.preordering_bdd	KEPT	HOL.Conditionally_Complete_Lattices
Conditional_Expectation.sigma_finite_subalgebra	KEPT	HOL-Probability.Conditional_Expectation
Complex_Lexorder.complex_lex.strict_antimono_on	KEPT	Hermite_Lindemann.Complex_Lexorder
Complex_Lexorder.complex_lex.sorted_list_of_set	KEPT	Hermite_Lindemann.Complex_Lexorder
Complete_Lattices.class.complete_lattice_axioms	class_infix	HOL.Complete_Lattices
Commutative_Ring.random_polex_inst.random_polex	infra_theory	HOL-Decision_Procs.Commutative_Ring
Commutative_Ring.pre_polex.polex.pred_pre_polex	concealed	HOL-Decision_Procs.Commutative_Ring
Commutative_Ring.cring_class.Imon_pol_list_sumC	infra_theory	HOL-Decision_Procs.Commutative_Ring
Coinductive_List.random_llist_inst.random_llist	inst_infix	Coinductive.Coinductive_List
Coinductive_List.pre_llist.llist.set2_pre_llist	concealed	Coinductive.Coinductive_List
Coinductive_List.pre_llist.llist.set1_pre_llist	concealed	Coinductive.Coinductive_List
Coinductive_List.pre_llist.llist.pred_pre_llist	concealed	Coinductive.Coinductive_List
Code_Numeral.uminus_integer_inst.uminus_integer	inst_infix	HOL.Code_Numeral
Code_Numeral.modulo_natural_inst.modulo_natural	inst_infix	HOL.Code_Numeral
Code_Numeral.modulo_integer_inst.modulo_integer	inst_infix	HOL.Code_Numeral
Code_Numeral.divide_natural_inst.divide_natural	inst_infix	HOL.Code_Numeral
Code_Numeral.divide_integer_inst.divide_integer	inst_infix	HOL.Code_Numeral
Chebyshev_Polynomials.clenshaw.clenshaw_aux_rel	concealed	Chebyshev_Polynomials.Chebyshev_Polynomials
Chebyshev_Polynomials.clenshaw.clenshaw_aux_dom	KEPT	Chebyshev_Polynomials.Chebyshev_Polynomials
Bit_Operations.semiring_bits_class.possible_bit	KEPT	HOL.Bit_Operations
Bit_Operations.semiring_bit_operations_class.or	KEPT	HOL.Bit_Operations
Bit_Operations.class.ring_bit_operations_axioms	class_infix	HOL.Bit_Operations
Algebraic_Numbers_Prelim.poly_uminus_inner_sumC	KEPT	Algebraic_Numbers.Algebraic_Numbers_Prelim
Abstract_Topological_Spaces.quasi_components_of	KEPT	HOL-Analysis.Abstract_Topological_Spaces
Abstract_Topological_Spaces.Kolmogorov_quotient	KEPT	HOL-Analysis.Abstract_Topological_Spaces
Abstract_Metric_Spaces.uniformly_continuous_map	KEPT	HOL-Analysis.Abstract_Metric_Spaces
Abstract_Metric_Spaces.Metric_space.capped_dist	KEPT	HOL-Analysis.Abstract_Metric_Spaces
Abstract_Metric_Spaces.Lipschitz_continuous_map	KEPT	HOL-Analysis.Abstract_Metric_Spaces
Word.semiring_bit_operations_word_inst.or_word	inst_infix	HOL-Library.Word
While_Combinator.rtrancl_while_invariant_graph	concealed	HOL-Library.While_Combinator
Weierstrass_Factorization.weierstrass_product'	KEPT	HOL-Complex_Analysis.Weierstrass_Factorization
Unique_Factorization_Poly.normalize_content_ff	KEPT	Berlekamp_Zassenhaus.Unique_Factorization_Poly
Unique_Factorization.irreducibility_hom_axioms	KEPT	Berlekamp_Zassenhaus.Unique_Factorization
Unique_Factorization.comm_semiring_1.mk_monoid	class_variant	Berlekamp_Zassenhaus.Unique_Factorization
Type_Length.len0_finite_3_inst.len_of_finite_3	inst_infix	HOL-Library.Type_Length
Type_Length.len0_finite_2_inst.len_of_finite_2	inst_infix	HOL-Library.Type_Length
Type_Length.len0_finite_1_inst.len_of_finite_1	inst_infix	HOL-Library.Type_Length
Topological_Spaces.uniformity_class.uniformity	KEPT	HOL.Topological_Spaces
Topological_Spaces.uniform_space.cauchy_filter	class_variant	HOL.Topological_Spaces
Topological_Spaces.topological_space.connected	class_variant	HOL.Topological_Spaces
Topological_Spaces.topological_space.at_within	class_variant	HOL.Topological_Spaces
Topological_Spaces.class.order_topology_axioms	class_infix	HOL.Topological_Spaces
Tarski_Neutral.Tarski_neutral_dimensionless.TS	KEPT	IsaGeoCoq.Tarski_Neutral
Tarski_Neutral.Tarski_neutral_dimensionless.Ps	KEPT	IsaGeoCoq.Tarski_Neutral
Tarski_Neutral.Tarski_neutral_dimensionless.Pj	KEPT	IsaGeoCoq.Tarski_Neutral
Tarski_Neutral.Tarski_neutral_dimensionless.OS	KEPT	IsaGeoCoq.Tarski_Neutral
Tarski_Neutral.Tarski_neutral_dimensionless.Ng	KEPT	IsaGeoCoq.Tarski_Neutral
Tarski_Neutral.Tarski_neutral_dimensionless.Lt	KEPT	IsaGeoCoq.Tarski_Neutral
Tarski_Neutral.Tarski_neutral_dimensionless.Le	KEPT	IsaGeoCoq.Tarski_Neutral
Tarski_Neutral.Tarski_neutral_dimensionless.Gt	KEPT	IsaGeoCoq.Tarski_Neutral
Tarski_Neutral.Tarski_neutral_dimensionless.Ge	KEPT	IsaGeoCoq.Tarski_Neutral
Tarski_Euclidean_2D.Tarski_Euclidean_2D_axioms	KEPT	IsaGeoCoq.Tarski_Euclidean_2D
Square_Matrix.one_sq_matrix_inst.one_sq_matrix	inst_infix	Cayley_Hamilton.Square_Matrix
Rings.class.linordered_nonzero_semiring_axioms	class_infix	HOL.Rings
Rings.class.discrete_linordered_semidom_axioms	class_infix	HOL.Rings
Ring_Hom_Poly.map_poly_inj_comm_monoid_add_hom	KEPT	Polynomial_Interpolation.Ring_Hom_Poly
Ring.ring.random_ring_ext_inst.random_ring_ext	inst_infix	HOL-Algebra.Ring
Reflective_Field.pre_pexpr.pexpr.rel_pre_pexpr	concealed	HOL-Decision_Procs.Reflective_Field
Reflective_Field.pre_pexpr.pexpr.map_pre_pexpr	concealed	HOL-Decision_Procs.Reflective_Field
Reflective_Field.pre_fexpr.fexpr.wit_pre_fexpr	concealed	HOL-Decision_Procs.Reflective_Field
Reflective_Field.pre_fexpr.fexpr.set_pre_fexpr	concealed	HOL-Decision_Procs.Reflective_Field
Reflective_Field.pre_fexpr.fexpr.rel_pre_fexpr	concealed	HOL-Decision_Procs.Reflective_Field
Reflective_Field.pre_fexpr.fexpr.map_pre_fexpr	concealed	HOL-Decision_Procs.Reflective_Field
Reflected_Multivariate_Polynomial.polypow_sumC	infra_theory	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.polyneg_sumC	infra_theory	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.polynate_rel	concealed	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.polynate_dom	infra_theory	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.polymul_sumC	infra_theory	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.polydivideby	infra_theory	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.polyadd_sumC	infra_theory	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.isnpolyh_rel	concealed	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.isnpolyh_dom	infra_theory	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.degreen_sumC	infra_theory	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.degree_graph	concealed	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.decrpoly_rel	concealed	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.decrpoly_dom	infra_theory	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.coefficients	infra_theory	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.behead_graph	concealed	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Reflected_Multivariate_Polynomial.Ipoly_syntax	infra_theory	HOL-Decision_Procs.Reflected_Multivariate_Polynomial
Record.tuple_isomorphism.rec_tuple_isomorphism	KEPT	HOL.Record
Record.tuple_isomorphism.mor_tuple_isomorphism	concealed	HOL.Record
Record.tuple_isomorphism.alg_tuple_isomorphism	concealed	HOL.Record
Record.tuple_isomorphism.Rep_tuple_isomorphism	concealed	HOL.Record
Record.tuple_isomorphism.Abs_tuple_isomorphism	concealed	HOL.Record
Real_Vector_Spaces.real_normed_algebra_1_class	class_pred	HOL.Real_Vector_Spaces
Real_Vector_Spaces.class.real_normed_algebra_1	class_infix	HOL.Real_Vector_Spaces
Real_Vector_Spaces.class.complete_space_axioms	class_infix	HOL.Real_Vector_Spaces
Reachability_Analysis.size_sctn_inst.size_sctn	inst_infix	Ordinary_Differential_Equations.Reachability_Analysis
Quickcheck_Random.random_char_inst.random_char	inst_infix	HOL.Quickcheck_Random
Quickcheck_Random.random_bool_inst.random_bool	inst_infix	HOL.Quickcheck_Random
Quickcheck_Narrowing.property.min_alg_property	concealed	HOL.Quickcheck_Narrowing
Quickcheck_Narrowing.narrowing_dummy_narrowing	KEPT	HOL.Quickcheck_Narrowing
Quickcheck_Narrowing.narrowing_class.narrowing	KEPT	HOL.Quickcheck_Narrowing
Quickcheck_Exhaustive.unknown.str_init_unknown	concealed	HOL.Quickcheck_Exhaustive
Quickcheck_Exhaustive.unknown.ctor_rec_unknown	concealed	HOL.Quickcheck_Exhaustive
Quickcheck_Exhaustive.full_exhaustive_set_sumC	KEPT	HOL.Quickcheck_Exhaustive
Quickcheck_Exhaustive.full_exhaustive_natural'	KEPT	HOL.Quickcheck_Exhaustive
Quickcheck_Exhaustive.full_exhaustive_integer'	KEPT	HOL.Quickcheck_Exhaustive
Quickcheck_Exhaustive.full_exhaustive_int'_rel	concealed	HOL.Quickcheck_Exhaustive
Quickcheck_Exhaustive.full_exhaustive_int'_dom	KEPT	HOL.Quickcheck_Exhaustive
Quickcheck_Exhaustive.full_exhaustive_fun'_rel	concealed	HOL.Quickcheck_Exhaustive
Quickcheck_Exhaustive.full_exhaustive_fun'_dom	KEPT	HOL.Quickcheck_Exhaustive
Quickcheck_Exhaustive.exhaustive_natural'_sumC	KEPT	HOL.Quickcheck_Exhaustive
Quickcheck_Exhaustive.exhaustive_integer'_sumC	KEPT	HOL.Quickcheck_Exhaustive
Projective_Family.projective_family.generatorp	KEPT	HOL-Probability.Projective_Family
Probability_Measure.prob_space.random_variable	KEPT	HOL-Probability.Probability_Measure
Probability_Mass_Function.measure_pmf.variance	KEPT	HOL-Probability.Probability_Mass_Function
Pratt_Certificate.equal_pratt_inst.equal_pratt	inst_infix	Pratt_Certificate.Pratt_Certificate
Picard_Lindeloef_Qualitative.ll_on_open_axioms	KEPT	Ordinary_Differential_Equations.Picard_Lindeloef_Qualitative
Permutations.inverse_permutation_of_list_graph	concealed	HOL-Combinatorics.Permutations
Partial_Fraction_Decomposition.poly_pfd_simple	KEPT	Linear_Recurrences.Partial_Fraction_Decomposition
Partial_Fraction_Decomposition.decompose_graph	concealed	Linear_Recurrences.Partial_Fraction_Decomposition
Partial_Fraction_Decomposition.decompose'_sumC	KEPT	Linear_Recurrences.Partial_Fraction_Decomposition
Ordered_Euclidean_Space.abs_prod_inst.abs_prod	inst_infix	HOL-Analysis.Ordered_Euclidean_Space
Nonnegative_Lebesgue_Integration.point_measure	KEPT	HOL-Analysis.Nonnegative_Lebesgue_Integration
Nitpick.word.word_IITN_word.Rep_word_IITN_word	concealed	HOL.Nitpick
Nitpick.word.word_IITN_word.Abs_word_IITN_word	concealed	HOL.Nitpick
Nitpick.typerep_pair_box_inst.typerep_pair_box	inst_infix	HOL.Nitpick
Nitpick.pre_pair_box.pair_box.wit_pre_pair_box	concealed	HOL.Nitpick
Nitpick.pre_pair_box.pair_box.set_pre_pair_box	concealed	HOL.Nitpick
Nitpick.pre_pair_box.pair_box.rel_pre_pair_box	concealed	HOL.Nitpick
Nitpick.pre_pair_box.pair_box.map_pre_pair_box	concealed	HOL.Nitpick
Newton_Interpolation.newton_interpolation_poly	KEPT	Polynomial_Interpolation.Newton_Interpolation
Multiset_Permutations.permutations_of_set_list	KEPT	HOL-Combinatorics.Multiset_Permutations
Multiset_Permutations.permutations_of_multiset	KEPT	HOL-Combinatorics.Multiset_Permutations
Multiseries_Expansion.uminus_ms_inst.uminus_ms	inst_infix	HOL-Real_Asymp.Multiseries_Expansion
Multiseries_Expansion.random_ms_inst.random_ms	inst_infix	HOL-Real_Asymp.Multiseries_Expansion
Multiseries_Expansion.msstream.isNode_msstream	concealed	HOL-Real_Asymp.Multiseries_Expansion
Multiseries_Expansion.divide_ms_inst.divide_ms	inst_infix	HOL-Real_Asymp.Multiseries_Expansion
Multiseries_Expansion.arctan_series_stream_aux	KEPT	HOL-Real_Asymp.Multiseries_Expansion
More_Multivariate_Polynomial_HLW.mpoly_of_poly	KEPT	Hermite_Lindemann.More_Multivariate_Polynomial_HLW
Measure_Space.ord_measure_inst.less_eq_measure	inst_infix	HOL-Analysis.Measure_Space
MIR.raw_sum.num.sum2.sum.Sum_Type.pred_raw_sum	concealed	HOL-Decision_Procs.MIR
MIR.partial_term_of_fm_inst.partial_term_of_fm	infra_theory	HOL-Decision_Procs.MIR
MIR.full_exhaustive_fm_inst.full_exhaustive_fm	infra_theory	HOL-Decision_Procs.MIR
Linear_Inhomogenous_Recurrences.polyexp_ratfps	KEPT	Linear_Recurrences.Linear_Inhomogenous_Recurrences
Limits.class.topological_semigroup_mult_axioms	class_infix	HOL.Limits
Lazy_Sequence.lazy_sequence.dtor_lazy_sequence	concealed	HOL.Lazy_Sequence
Lazy_Sequence.lazy_sequence.ctor_lazy_sequence	concealed	HOL.Lazy_Sequence
Lazy_Sequence.lazy_sequence.case_lazy_sequence	KEPT	HOL.Lazy_Sequence
Lazy_Eval.size_cmp_result_inst.size_cmp_result	inst_infix	HOL-Real_Asymp.Lazy_Eval
Lattice_Constructions.pre_top.top.set2_pre_top	concealed	HOL-Library.Lattice_Constructions
Lattice_Constructions.pre_top.top.set1_pre_top	concealed	HOL-Library.Lattice_Constructions
Lattice_Constructions.pre_top.top.pred_pre_top	concealed	HOL-Library.Lattice_Constructions
Lattice_Constructions.pre_bot.bot.set2_pre_bot	concealed	HOL-Library.Lattice_Constructions
Lattice_Constructions.pre_bot.bot.set1_pre_bot	concealed	HOL-Library.Lattice_Constructions
Lattice_Constructions.pre_bot.bot.pred_pre_bot	concealed	HOL-Library.Lattice_Constructions
Lattice_Constructions.ord_top_inst.less_eq_top	inst_infix	HOL-Library.Lattice_Constructions
Lattice_Constructions.ord_bot_inst.less_eq_bot	inst_infix	HOL-Library.Lattice_Constructions
Lattice_Constructions.equal_top_inst.equal_top	inst_infix	HOL-Library.Lattice_Constructions
Lattice_Constructions.equal_bot_inst.equal_bot	inst_infix	HOL-Library.Lattice_Constructions
Landau_Real_Products.primfun.ctor_fold_primfun	concealed	Landau_Symbols.Landau_Real_Products
Landau_Real_Products.nonneg_primfun_list_graph	concealed	Landau_Symbols.Landau_Real_Products
Landau_Real_Products.iszero_primfun_list_graph	concealed	Landau_Symbols.Landau_Real_Products
Kronecker_Approximation_Theorem.uniq_exponents	KEPT	HOL-Analysis.Kronecker_Approximation_Theorem
Kronecker_Approximation_Theorem.nonzero_coeffs	KEPT	HOL-Analysis.Kronecker_Approximation_Theorem
Interval_Integral.interval_lebesgue_integrable	KEPT	HOL-Analysis.Interval_Integral
Initial_Value_Problem.unique_on_closed.P_inner	KEPT	Ordinary_Differential_Equations.Initial_Value_Problem
Initial_Value_Problem.unique_on_bounded_closed	KEPT	Ordinary_Differential_Equations.Initial_Value_Problem
Groups_Big_Fun.comm_monoid_mult_class.Prod_any	KEPT	HOL-Library.Groups_Big_Fun
Groups_Big_Fun.comm_monoid_add_class.Sum_any.G	KEPT	HOL-Library.Groups_Big_Fun
Group_Closure.ab_group_add_class.group_closure	KEPT	HOL-Computational_Algebra.Group_Closure
Geo_Real2.real2.neu.hyperbolic_plane_postulate	KEPT	MathBench_ProverBase.Geo_Real2
Geo_Real2.real2.neu.bachmann_s_lotschnittaxiom	KEPT	MathBench_ProverBase.Geo_Real2
Gauss_Jordan_Elimination.gauss_jordan_main_rel	concealed	Jordan_Normal_Form.Gauss_Jordan_Elimination
Gauss_Jordan_Elimination.gauss_jordan_main_dom	KEPT	Jordan_Normal_Form.Gauss_Jordan_Elimination
Gauss_Jordan_Elimination.find_base_vectors_gen	KEPT	Jordan_Normal_Form.Gauss_Jordan_Elimination
Gauss_Jordan_Elimination.eliminate_entries_rec	KEPT	Jordan_Normal_Form.Gauss_Jordan_Elimination
Gauss_Jordan_Elimination.eliminate_entries_gen	KEPT	Jordan_Normal_Form.Gauss_Jordan_Elimination
Function_Division.inverse_fun_inst.inverse_fun	KEPT	HOL-Library.Function_Division
Formal_Power_Series.uminus_fps_inst.uminus_fps	inst_infix	HOL-Computational_Algebra.Formal_Power_Series
Formal_Power_Series.modulo_fps_inst.modulo_fps	inst_infix	HOL-Computational_Algebra.Formal_Power_Series
Formal_Power_Series.divide_fps_inst.divide_fps	inst_infix	HOL-Computational_Algebra.Formal_Power_Series
Formal_Laurent_Series.times_fls_inst.times_fls	inst_infix	HOL-Computational_Algebra.Formal_Laurent_Series
Formal_Laurent_Series.minus_fls_inst.minus_fls	inst_infix	HOL-Computational_Algebra.Formal_Laurent_Series
Finite_Cartesian_Product.ord_vec_inst.less_vec	inst_infix	HOL-Analysis.Finite_Cartesian_Product
Field_as_Ring.field_class.euclidean_size_field	KEPT	HOL-Computational_Algebra.Field_as_Ring
Factorial_Ring.factorial_semiring.multiplicity	class_variant	HOL-Computational_Algebra.Factorial_Ring
Factorial_Ring.class.factorial_semiring_axioms	class_infix	HOL-Computational_Algebra.Factorial_Ring
Extraction.pre_sumbool.sumbool.wit_pre_sumbool	concealed	HOL.Extraction
Extraction.pre_sumbool.sumbool.set_pre_sumbool	concealed	HOL.Extraction
Extraction.pre_sumbool.sumbool.rel_pre_sumbool	concealed	HOL.Extraction
Extraction.pre_sumbool.sumbool.map_pre_sumbool	concealed	HOL.Extraction
Extended_Real.typerep_ereal_inst.typerep_ereal	inst_infix	HOL-Library.Extended_Real
Extended_Real.term_of_ereal_inst.term_of_ereal	inst_infix	HOL-Library.Extended_Real
Extended_Real.inverse_ereal_inst.inverse_ereal	inst_infix	HOL-Library.Extended_Real
Elementary_Normed_Spaces.monoid_add.support_on	class_variant	HOL-Analysis.Elementary_Normed_Spaces
Divisibility.primeness_condition_monoid_axioms	KEPT	HOL-Algebra.Divisibility
Continued_Fractions.zero_cfrac_inst.zero_cfrac	inst_infix	Continued_Fractions.Continued_Fractions
Continued_Fractions.size_cfrac_inst.size_cfrac	inst_infix	Continued_Fractions.Continued_Fractions
Complex_Order.ord_complex_inst.less_eq_complex	inst_infix	HOL-Library.Complex_Order
Complex_Lexorder.complex_lex.insort_insert_key	KEPT	Hermite_Lindemann.Complex_Lexorder
Complex_Lexorder.complex_lex.greaterThanAtMost	KEPT	Hermite_Lindemann.Complex_Lexorder
Commutative_Ring.pre_polex.polex.wit_pre_polex	concealed	HOL-Decision_Procs.Commutative_Ring
Commutative_Ring.pre_polex.polex.set_pre_polex	concealed	HOL-Decision_Procs.Commutative_Ring
Commutative_Ring.pre_polex.polex.rel_pre_polex	concealed	HOL-Decision_Procs.Commutative_Ring
Commutative_Ring.pre_polex.polex.map_pre_polex	concealed	HOL-Decision_Procs.Commutative_Ring
Commutative_Ring.cring_class.Ipolex_polex_list	infra_theory	HOL-Decision_Procs.Commutative_Ring
Commutative_Ring.cring_class.Imon_pol_list_rel	concealed	HOL-Decision_Procs.Commutative_Ring
Commutative_Ring.cring_class.Imon_pol_list_dom	infra_theory	HOL-Decision_Procs.Commutative_Ring
Commutative_Ring.cring.Ipolex_polex_list_graph	concealed	HOL-Decision_Procs.Commutative_Ring
Coinductive_List.pre_llist.llist.wit_pre_llist	concealed	Coinductive.Coinductive_List
Coinductive_List.pre_llist.llist.rel_pre_llist	concealed	Coinductive.Coinductive_List
Coinductive_List.pre_llist.llist.map_pre_llist	concealed	Coinductive.Coinductive_List
Code_Evaluation.typerep_term_inst.typerep_term	infra_theory	HOL.Code_Evaluation
Code_Evaluation.term_of_term_inst.term_of_term	infra_theory	HOL.Code_Evaluation
Catalan_Numbers.typerep_tree_inst.typerep_tree	inst_infix	Catalan_Numbers.Catalan_Numbers
Catalan_Numbers.term_of_tree_inst.term_of_tree	inst_infix	Catalan_Numbers.Catalan_Numbers
Cardinality.card_UNIV_unit_inst.card_UNIV_unit	inst_infix	HOL-Library.Cardinality
Cardinality.card_UNIV_prod_inst.card_UNIV_prod	inst_infix	HOL-Library.Cardinality
Cardinality.card_UNIV_list_inst.card_UNIV_list	inst_infix	HOL-Library.Cardinality
Cardinality.card_UNIV_char_inst.card_UNIV_char	inst_infix	HOL-Library.Cardinality
Cardinality.card_UNIV_bool_inst.card_UNIV_bool	inst_infix	HOL-Library.Cardinality
Bivariate_Polynomials.poly_y_x_hom.inv.vec_hom	KEPT	Algebraic_Numbers.Bivariate_Polynomials
Bivariate_Polynomials.poly_y_x_hom.inv.mat_hom	KEPT	Algebraic_Numbers.Bivariate_Polynomials
Approximation_Bounds.lb_arctan_ub_arctan_graph	concealed	HOL-Decision_Procs.Approximation_Bounds
Algebraic_Numbers_Prelim.poly_uminus_inner_rel	concealed	Algebraic_Numbers.Algebraic_Numbers_Prelim
Algebraic_Numbers_Prelim.poly_uminus_inner_dom	KEPT	Algebraic_Numbers.Algebraic_Numbers_Prelim
Abstract_Topology_2.connected_component_of_set	KEPT	HOL-Analysis.Abstract_Topology_2
Abstract_Topological_Spaces.quasi_component_of	KEPT	HOL-Analysis.Abstract_Topological_Spaces
Abstract_Metric_Spaces.Met_TC.mtotally_bounded	KEPT	HOL-Analysis.Abstract_Metric_Spaces
While_Combinator.rtrancl_while_invariant_sumC	KEPT	HOL-Library.While_Combinator
Weierstrass_Theorems.real_polynomial_function	KEPT	HOL-Analysis.Weierstrass_Theorems
Weierstrass_Factorization.weierstrass_product	KEPT	HOL-Complex_Analysis.Weierstrass_Factorization
Vector_Spaces.finite_dimensional_vector_space	KEPT	HOL.Vector_Spaces
Unique_Factorization.comm_monoid_mult.coprime	class_variant	Berlekamp_Zassenhaus.Unique_Factorization
Topological_Spaces.uniform_space_class.Cauchy	KEPT	HOL.Topological_Spaces
Topological_Spaces.topological_space_class.at	KEPT	HOL.Topological_Spaces
Topological_Spaces.class.uniform_space_axioms	class_infix	HOL.Topological_Spaces
Topological_Spaces.class.perfect_space_axioms	class_infix	HOL.Topological_Spaces
